STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN
USC00417628,29.4416,-98.8801,259.1,3/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/9/16,,,0.33,,,
USC00417628,29.4416,-98.8801,259.1,3/10/16,,,0.36,,,
USC00417628,29.4416,-98.8801,259.1,3/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/19/16,,,0.2,,,
USC00417628,29.4416,-98.8801,259.1,3/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/25/16,,,0.77,,,
USC00417628,29.4416,-98.8801,259.1,3/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/31/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/10/16,,,0.25,,,
USC00417628,29.4416,-98.8801,259.1,4/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/12/16,,,0.51,,,
USC00417628,29.4416,-98.8801,259.1,4/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/16/16,,,0.06,,,
USC00417628,29.4416,-98.8801,259.1,4/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/18/16,,,0.86,,,
USC00417628,29.4416,-98.8801,259.1,4/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/27/16,,,0.62,,,
USC00417628,29.4416,-98.8801,259.1,4/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/30/16,,,0.18,,,
USC00417628,29.4416,-98.8801,259.1,5/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/11/16,,,2.45,,,
USC00417628,29.4416,-98.8801,259.1,5/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/14/16,,,0.52,,,
USC00417628,29.4416,-98.8801,259.1,5/15/16,,,0.48,,,
USC00417628,29.4416,-98.8801,259.1,5/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/17/16,,,2.65,,,
USC00417628,29.4416,-98.8801,259.1,5/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/19/16,,,1.47,,,
USC00417628,29.4416,-98.8801,259.1,5/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,5/29/16,,,3,,,
USC00417628,29.4416,-98.8801,259.1,5/30/16,,,0.68,,,
USC00417628,29.4416,-98.8801,259.1,5/31/16,,,0.83,,,
USC00417628,29.4416,-98.8801,259.1,6/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/2/16,,,3.4,,,
USC00417628,29.4416,-98.8801,259.1,6/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/4/16,,,0.08,,,
USC00417628,29.4416,-98.8801,259.1,6/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/25/16,,,0.18,,,
USC00417628,29.4416,-98.8801,259.1,6/26/16,,,0.41,,,
USC00417628,29.4416,-98.8801,259.1,6/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,6/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/26/16,,,0.1,,,
USC00417628,29.4416,-98.8801,259.1,7/27/16,,,0.38,,,
USC00417628,29.4416,-98.8801,259.1,7/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,7/31/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/13/16,,,0.17,,,
USC00417628,29.4416,-98.8801,259.1,8/14/16,,,1.1,,,
USC00417628,29.4416,-98.8801,259.1,8/15/16,,,0.87,,,
USC00417628,29.4416,-98.8801,259.1,8/16/16,,,1.68,,,
USC00417628,29.4416,-98.8801,259.1,8/17/16,,,0.4,,,
USC00417628,29.4416,-98.8801,259.1,8/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/19/16,,,1.07,,,
USC00417628,29.4416,-98.8801,259.1,8/20/16,,,1.1,,,
USC00417628,29.4416,-98.8801,259.1,8/21/16,,,5.5,,,
USC00417628,29.4416,-98.8801,259.1,8/22/16,,,0.18,,,
USC00417628,29.4416,-98.8801,259.1,8/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,8/30/16,,,0.16,,,
USC00417628,29.4416,-98.8801,259.1,8/31/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/1/16,,,0.75,,,
USC00417628,29.4416,-98.8801,259.1,9/2/16,,,1.07,,,
USC00417628,29.4416,-98.8801,259.1,9/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/25/16,,,0.51,,,
USC00417628,29.4416,-98.8801,259.1,9/26/16,,,0.67,,,
USC00417628,29.4416,-98.8801,259.1,9/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,9/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/3/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/7/16,,,1.47,,,
USC00417628,29.4416,-98.8801,259.1,10/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,10/31/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/2/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/3/16,,,0.22,,,
USC00417628,29.4416,-98.8801,259.1,11/4/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/8/16,,,1.02,,,
USC00417628,29.4416,-98.8801,259.1,11/9/16,,,0.85,,,
USC00417628,29.4416,-98.8801,259.1,11/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/20/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/23/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,11/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/1/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/2/16,,,0.25,,,
USC00417628,29.4416,-98.8801,259.1,12/3/16,,,4.25,,,
USC00417628,29.4416,-98.8801,259.1,12/4/16,,,1.65,,,
USC00417628,29.4416,-98.8801,259.1,12/5/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/6/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/7/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/8/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/9/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/10/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/11/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/12/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/13/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/14/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/15/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/16/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/17/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/18/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/19/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/20/16,,,0.18,,,
USC00417628,29.4416,-98.8801,259.1,12/21/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/22/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/23/16,,,0.05,,,
USC00417628,29.4416,-98.8801,259.1,12/24/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/25/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/26/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/27/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/28/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/29/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/30/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,12/31/16,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/1/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/2/17,,,0.05,,,
USC00417628,29.4416,-98.8801,259.1,1/3/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/4/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/5/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/6/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/7/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/8/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/9/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/10/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/11/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/12/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/13/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/14/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/15/17,,,0.51,,,
USC00417628,29.4416,-98.8801,259.1,1/16/17,,,0.34,,,
USC00417628,29.4416,-98.8801,259.1,1/17/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/18/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/19/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/20/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/21/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/22/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/23/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/24/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/25/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/26/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/27/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/28/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/29/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/30/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,1/31/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/1/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/2/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/3/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/4/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/5/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/6/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/7/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/8/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/9/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/10/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/11/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/12/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/13/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/14/17,,,1.26,,,
USC00417628,29.4416,-98.8801,259.1,2/15/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/16/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/17/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/18/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/19/17,,,1.42,,,
USC00417628,29.4416,-98.8801,259.1,2/20/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/21/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/22/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/23/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/24/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/25/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/26/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/27/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,2/28/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/1/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/2/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/3/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/4/17,,,0.8,,,
USC00417628,29.4416,-98.8801,259.1,3/5/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/6/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/7/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/8/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/9/17,,,0.09,,,
USC00417628,29.4416,-98.8801,259.1,3/10/17,,,0.14,,,
USC00417628,29.4416,-98.8801,259.1,3/11/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/12/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/13/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/14/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/15/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/16/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/17/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/18/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/19/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/20/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/21/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/22/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/23/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/24/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/25/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/26/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/27/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/28/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/29/17,,,0.83,,,
USC00417628,29.4416,-98.8801,259.1,3/30/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,3/31/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/1/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/2/17,,,0.75,,,
USC00417628,29.4416,-98.8801,259.1,4/3/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/4/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/5/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/6/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/7/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/8/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/9/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/10/17,,,0,,,
USC00417628,29.4416,-98.8801,259.1,4/11/17,,,0.19,,,
